P1_Pos, P1_Cash, P1_Props, P2_Pos, P2_Cash, P2_Props
================================================== Simulated Game #0 ==================================================
1, 1500, [], 0, 1500, []
1, 1500, [], 6, 1500, []
2, 1400, [2], 6, 1500, []
2, 1400, [2], 12, 1500, []
8, 1400, [2], 12, 1500, []
8, 1400, [2], 17, 1200, [17]
12, 1180, [2, 12], 17, 1200, [17]
12, 1180, [2, 12], 0, 1200, [17]
14, 920, [2, 12, 14], 0, 1200, [17]
14, 920, [2, 12, 14], 7, 1200, [17]
17, 894, [2, 12, 14], 7, 1200, [17]
17, 894, [2, 12, 14], 10, 1000, [17, 10]
2, 894, [2, 12, 14], 10, 1000, [17, 10]
2, 894, [2, 12, 14], 17, 1000, [17, 10]
6, 754, [2, 12, 14, 6], 17, 1000, [17, 10]
6, 754, [2, 12, 14, 6], 0, 1000, [17, 10]
13, 754, [2, 12, 14, 6], 0, 1000, [17, 10]
13, 754, [2, 12, 14, 6], 6, 990, [17, 10]
14, 754, [2, 12, 14, 6], 6, 990, [17, 10]
14, 754, [2, 12, 14, 6], 12, 972, [17, 10]
15, 494, [2, 12, 14, 6, 15], 12, 972, [17, 10]
15, 494, [2, 12, 14, 6, 15], 18, 672, [17, 10, 18]
0, 494, [2, 12, 14, 6, 15], 18, 672, [17, 10, 18]
0, 494, [2, 12, 14, 6, 15], 19, 672, [17, 10, 18]
5, 494, [2, 12, 14, 6, 15], 19, 672, [17, 10, 18]
5, 494, [2, 12, 14, 6, 15], 20, 672, [17, 10, 18]
6, 494, [2, 12, 14, 6, 15], 20, 672, [17, 10, 18]
6, 494, [2, 12, 14, 6, 15], 3, 672, [17, 10, 18]
7, 334, [2, 12, 14, 6, 15, 7], 3, 672, [17, 10, 18]
7, 334, [2, 12, 14, 6, 15, 7], 8, 672, [17, 10, 18]
14, 334, [2, 12, 14, 6, 15, 7], 8, 672, [17, 10, 18]
14, 334, [2, 12, 14, 6, 15, 7], 10, 672, [17, 10, 18]
16, 54, [2, 12, 14, 6, 15, 7, 16], 10, 672, [17, 10, 18]
16, 54, [2, 12, 14, 6, 15, 7, 16], 13, 432, [17, 10, 18, 13]
18, 28, [2, 12, 14, 6, 15, 7, 16], 13, 432, [17, 10, 18, 13]
18, 28, [2, 12, 14, 6, 15, 7, 16], 16, 384, [17, 10, 18, 13]
3, 28, [2, 12, 14, 6, 15, 7, 16], 16, 384, [17, 10, 18, 13]
3, 28, [2, 12, 14, 6, 15, 7, 16], 18, 384, [17, 10, 18, 13]
4, 28, [2, 12, 14, 6, 15, 7, 16], 18, 384, [17, 10, 18, 13]
4, 28, [2, 12, 14, 6, 15, 7, 16], 1, 324, [17, 10, 18, 13, 1]
10, 12, [2, 12, 14, 6, 15, 7, 16], 1, 324, [17, 10, 18, 13, 1]
10, 12, [2, 12, 14, 6, 15, 7, 16], 2, 318, [17, 10, 18, 13, 1]
11, 12, [2, 12, 14, 6, 15, 7, 16], 2, 318, [17, 10, 18, 13, 1]
11, 12, [2, 12, 14, 6, 15, 7, 16], 9, 318, [17, 10, 18, 13, 1]
13, -8, [2, 12, 14, 6, 15, 7, 16], 9, 318, [17, 10, 18, 13, 1]
================================================== Simulated Game #6 ==================================================
0, 1500, [], 0, 1500, []
5, 1360, [5], 0, 1500, []
5, 1360, [5], 3, 1400, [3]
7, 1200, [5, 7], 3, 1400, [3]
7, 1200, [5, 7], 10, 1400, [3]
13, 960, [5, 7, 13], 10, 1400, [3]
13, 960, [5, 7, 13], 11, 1180, [3, 11]
16, 680, [5, 7, 13, 16], 11, 1180, [3, 11]
16, 680, [5, 7, 13, 16], 17, 880, [3, 11, 17]
0, 620, [5, 7, 13, 16, 0], 17, 880, [3, 11, 17]
0, 620, [5, 7, 13, 16, 0], 18, 580, [3, 11, 17, 18]
4, 500, [5, 7, 13, 16, 0, 4], 18, 580, [3, 11, 17, 18]
4, 500, [5, 7, 13, 16, 0, 4], 2, 480, [3, 11, 17, 18, 2]
9, 500, [5, 7, 13, 16, 0, 4], 2, 480, [3, 11, 17, 18, 2]
9, 500, [5, 7, 13, 16, 0, 4], 5, 470, [3, 11, 17, 18, 2]
16, 500, [5, 7, 13, 16, 0, 4], 5, 470, [3, 11, 17, 18, 2]
16, 500, [5, 7, 13, 16, 0, 4], 10, 470, [3, 11, 17, 18, 2]
18, 474, [5, 7, 13, 16, 0, 4], 10, 470, [3, 11, 17, 18, 2]
18, 474, [5, 7, 13, 16, 0, 4], 17, 470, [3, 11, 17, 18, 2]
3, 468, [5, 7, 13, 16, 0, 4], 17, 470, [3, 11, 17, 18, 2]
3, 468, [5, 7, 13, 16, 0, 4], 19, 150, [3, 11, 17, 18, 2, 19]
5, 468, [5, 7, 13, 16, 0, 4], 19, 150, [3, 11, 17, 18, 2, 19]
5, 468, [5, 7, 13, 16, 0, 4], 0, 148, [3, 11, 17, 18, 2, 19]
6, 328, [5, 7, 13, 16, 0, 4, 6], 0, 148, [3, 11, 17, 18, 2, 19]
6, 328, [5, 7, 13, 16, 0, 4, 6], 5, 128, [3, 11, 17, 18, 2, 19]
9, 328, [5, 7, 13, 16, 0, 4, 6], 5, 128, [3, 11, 17, 18, 2, 19]
9, 328, [5, 7, 13, 16, 0, 4, 6], 8, 128, [3, 11, 17, 18, 2, 19]
13, 328, [5, 7, 13, 16, 0, 4, 6], 8, 128, [3, 11, 17, 18, 2, 19]
13, 328, [5, 7, 13, 16, 0, 4, 6], 12, 128, [3, 11, 17, 18, 2, 19]
14, 328, [5, 7, 13, 16, 0, 4, 6], 12, 128, [3, 11, 17, 18, 2, 19]
14, 328, [5, 7, 13, 16, 0, 4, 6], 15, 128, [3, 11, 17, 18, 2, 19]
20, 328, [5, 7, 13, 16, 0, 4, 6], 15, 128, [3, 11, 17, 18, 2, 19]
20, 328, [5, 7, 13, 16, 0, 4, 6], 18, 128, [3, 11, 17, 18, 2, 19]
3, 322, [5, 7, 13, 16, 0, 4, 6], 18, 128, [3, 11, 17, 18, 2, 19]
3, 322, [5, 7, 13, 16, 0, 4, 6], 19, 128, [3, 11, 17, 18, 2, 19]
4, 322, [5, 7, 13, 16, 0, 4, 6], 19, 128, [3, 11, 17, 18, 2, 19]
4, 322, [5, 7, 13, 16, 0, 4, 6], 2, 128, [3, 11, 17, 18, 2, 19]
8, 322, [5, 7, 13, 16, 0, 4, 6], 2, 128, [3, 11, 17, 18, 2, 19]
8, 322, [5, 7, 13, 16, 0, 4, 6], 6, 108, [3, 11, 17, 18, 2, 19]
9, 142, [5, 7, 13, 16, 0, 4, 6, 9], 6, 108, [3, 11, 17, 18, 2, 19]
9, 142, [5, 7, 13, 16, 0, 4, 6, 9], 10, 108, [3, 11, 17, 18, 2, 19]
10, 142, [5, 7, 13, 16, 0, 4, 6, 9], 10, 108, [3, 11, 17, 18, 2, 19]
10, 142, [5, 7, 13, 16, 0, 4, 6, 9], 11, 108, [3, 11, 17, 18, 2, 19]
12, 142, [5, 7, 13, 16, 0, 4, 6, 9], 11, 108, [3, 11, 17, 18, 2, 19]
12, 142, [5, 7, 13, 16, 0, 4, 6, 9], 17, 108, [3, 11, 17, 18, 2, 19]
18, 90, [5, 7, 13, 16, 0, 4, 6, 9], 17, 108, [3, 11, 17, 18, 2, 19]
18, 90, [5, 7, 13, 16, 0, 4, 6, 9], 19, 108, [3, 11, 17, 18, 2, 19]
0, 90, [5, 7, 13, 16, 0, 4, 6, 9], 19, 108, [3, 11, 17, 18, 2, 19]
0, 90, [5, 7, 13, 16, 0, 4, 6, 9], 0, 106, [3, 11, 17, 18, 2, 19]
2, 84, [5, 7, 13, 16, 0, 4, 6, 9], 0, 106, [3, 11, 17, 18, 2, 19]
2, 84, [5, 7, 13, 16, 0, 4, 6, 9], 4, 98, [3, 11, 17, 18, 2, 19]
8, 84, [5, 7, 13, 16, 0, 4, 6, 9], 4, 98, [3, 11, 17, 18, 2, 19]
8, 84, [5, 7, 13, 16, 0, 4, 6, 9], 11, 98, [3, 11, 17, 18, 2, 19]
10, 84, [5, 7, 13, 16, 0, 4, 6, 9], 11, 98, [3, 11, 17, 18, 2, 19]
10, 84, [5, 7, 13, 16, 0, 4, 6, 9], 15, 98, [3, 11, 17, 18, 2, 19]
14, 84, [5, 7, 13, 16, 0, 4, 6, 9], 15, 98, [3, 11, 17, 18, 2, 19]
14, 84, [5, 7, 13, 16, 0, 4, 6, 9], 0, 96, [3, 11, 17, 18, 2, 19]
21, 84, [5, 7, 13, 16, 0, 4, 6, 9], 0, 96, [3, 11, 17, 18, 2, 19]
21, 84, [5, 7, 13, 16, 0, 4, 6, 9], 4, 88, [3, 11, 17, 18, 2, 19]
4, 84, [5, 7, 13, 16, 0, 4, 6, 9], 4, 88, [3, 11, 17, 18, 2, 19]
4, 84, [5, 7, 13, 16, 0, 4, 6, 9], 8, 88, [3, 11, 17, 18, 2, 19]
6, 84, [5, 7, 13, 16, 0, 4, 6, 9], 8, 88, [3, 11, 17, 18, 2, 19]
6, 84, [5, 7, 13, 16, 0, 4, 6, 9], 12, 88, [3, 11, 17, 18, 2, 19]
11, 66, [5, 7, 13, 16, 0, 4, 6, 9], 12, 88, [3, 11, 17, 18, 2, 19]
11, 66, [5, 7, 13, 16, 0, 4, 6, 9], 15, 88, [3, 11, 17, 18, 2, 19]
18, 14, [5, 7, 13, 16, 0, 4, 6, 9], 15, 88, [3, 11, 17, 18, 2, 19]
18, 14, [5, 7, 13, 16, 0, 4, 6, 9], 20, 88, [3, 11, 17, 18, 2, 19]
19, -42, [5, 7, 13, 16, 0, 4, 6, 9], 20, 88, [3, 11, 17, 18, 2, 19]
================================================== Simulated Game #7 ==================================================
0, 1500, [], 0, 1500, []
1, 1500, [], 0, 1500, []
1, 1500, [], 3, 1500, []
4, 1380, [4], 3, 1500, []
4, 1380, [4], 10, 1500, []
7, 1380, [4], 10, 1500, []
7, 1380, [4], 11, 1500, []
10, 1380, [4], 11, 1500, []
10, 1380, [4], 17, 1500, []
13, 1140, [4, 13], 17, 1500, []
13, 1140, [4, 13], 18, 1200, [18]
17, 1140, [4, 13], 18, 1200, [18]
17, 1140, [4, 13], 0, 1200, [18]
1, 1140, [4, 13], 0, 1200, [18]
1, 1140, [4, 13], 7, 1040, [18, 7]
2, 1140, [4, 13], 7, 1040, [18, 7]
2, 1140, [4, 13], 14, 780, [18, 7, 14]
3, 1140, [4, 13], 14, 780, [18, 7, 14]
3, 1140, [4, 13], 19, 780, [18, 7, 14]
5, 1000, [4, 13, 5], 19, 780, [18, 7, 14]
5, 1000, [4, 13, 5], 4, 772, [18, 7, 14]
12, 780, [4, 13, 5, 12], 4, 772, [18, 7, 14]
12, 780, [4, 13, 5, 12], 8, 772, [18, 7, 14]
19, 460, [4, 13, 5, 12, 19], 8, 772, [18, 7, 14]
19, 460, [4, 13, 5, 12, 19], 10, 772, [18, 7, 14]
3, 460, [4, 13, 5, 12, 19], 10, 772, [18, 7, 14]
3, 460, [4, 13, 5, 12, 19], 15, 512, [18, 7, 14, 15]
4, 460, [4, 13, 5, 12, 19], 15, 512, [18, 7, 14, 15]
4, 460, [4, 13, 5, 12, 19], 0, 452, [18, 7, 14, 15, 0]
10, 460, [4, 13, 5, 12, 19], 0, 452, [18, 7, 14, 15, 0]
10, 460, [4, 13, 5, 12, 19], 6, 452, [18, 7, 14, 15, 0]
13, 460, [4, 13, 5, 12, 19], 6, 452, [18, 7, 14, 15, 0]
13, 460, [4, 13, 5, 12, 19], 12, 434, [18, 7, 14, 15, 0]
14, 438, [4, 13, 5, 12, 19], 12, 434, [18, 7, 14, 15, 0]
14, 438, [4, 13, 5, 12, 19], 17, 134, [18, 7, 14, 15, 0, 17]
18, 412, [4, 13, 5, 12, 19], 17, 134, [18, 7, 14, 15, 0, 17]
18, 412, [4, 13, 5, 12, 19], 20, 134, [18, 7, 14, 15, 0, 17]
1, 352, [4, 13, 5, 12, 19, 1], 20, 134, [18, 7, 14, 15, 0, 17]
1, 352, [4, 13, 5, 12, 19, 1], 1, 130, [18, 7, 14, 15, 0, 17]
3, 252, [4, 13, 5, 12, 19, 1, 3], 1, 130, [18, 7, 14, 15, 0, 17]
3, 252, [4, 13, 5, 12, 19, 1, 3], 2, 30, [18, 7, 14, 15, 0, 17, 2]
6, 252, [4, 13, 5, 12, 19, 1, 3], 2, 30, [18, 7, 14, 15, 0, 17, 2]
6, 252, [4, 13, 5, 12, 19, 1, 3], 6, 30, [18, 7, 14, 15, 0, 17, 2]
10, 52, [4, 13, 5, 12, 19, 1, 3, 10], 6, 30, [18, 7, 14, 15, 0, 17, 2]
10, 52, [4, 13, 5, 12, 19, 1, 3, 10], 11, 30, [18, 7, 14, 15, 0, 17, 2]
15, 30, [4, 13, 5, 12, 19, 1, 3, 10], 11, 30, [18, 7, 14, 15, 0, 17, 2]
15, 30, [4, 13, 5, 12, 19, 1, 3, 10], 14, 30, [18, 7, 14, 15, 0, 17, 2]
0, 28, [4, 13, 5, 12, 19, 1, 3, 10], 14, 30, [18, 7, 14, 15, 0, 17, 2]
0, 28, [4, 13, 5, 12, 19, 1, 3, 10], 15, 30, [18, 7, 14, 15, 0, 17, 2]
5, 28, [4, 13, 5, 12, 19, 1, 3, 10], 15, 30, [18, 7, 14, 15, 0, 17, 2]
5, 28, [4, 13, 5, 12, 19, 1, 3, 10], 19, 2, [18, 7, 14, 15, 0, 17, 2]
7, 16, [4, 13, 5, 12, 19, 1, 3, 10], 19, 2, [18, 7, 14, 15, 0, 17, 2]
7, 16, [4, 13, 5, 12, 19, 1, 3, 10], 2, 2, [18, 7, 14, 15, 0, 17, 2]
9, 16, [4, 13, 5, 12, 19, 1, 3, 10], 2, 2, [18, 7, 14, 15, 0, 17, 2]
9, 16, [4, 13, 5, 12, 19, 1, 3, 10], 6, 2, [18, 7, 14, 15, 0, 17, 2]
12, 16, [4, 13, 5, 12, 19, 1, 3, 10], 6, 2, [18, 7, 14, 15, 0, 17, 2]
12, 16, [4, 13, 5, 12, 19, 1, 3, 10], 11, 2, [18, 7, 14, 15, 0, 17, 2]
18, -10, [4, 13, 5, 12, 19, 1, 3, 10], 11, 2, [18, 7, 14, 15, 0, 17, 2]
================================================== Simulated Game #8 ==================================================
0, 1500, [], 0, 1500, []
7, 1340, [7], 0, 1500, []
7, 1340, [7], 5, 1360, [5]
8, 1340, [7], 5, 1360, [5]
8, 1340, [7], 11, 1360, [5]
9, 1160, [7, 9], 11, 1360, [5]
9, 1160, [7, 9], 12, 1360, [5]
11, 1160, [7, 9], 12, 1360, [5]
11, 1160, [7, 9], 16, 1360, [5]
17, 860, [7, 9, 17], 16, 1360, [5]
17, 860, [7, 9, 17], 0, 1360, [5]
21, 860, [7, 9, 17], 0, 1360, [5]
21, 860, [7, 9, 17], 1, 1300, [5, 1]
5, 850, [7, 9, 17], 1, 1300, [5, 1]
5, 850, [7, 9, 17], 4, 1300, [5, 1]
6, 850, [7, 9, 17], 4, 1300, [5, 1]
6, 850, [7, 9, 17], 5, 1300, [5, 1]
10, 650, [7, 9, 17, 10], 5, 1300, [5, 1]
10, 650, [7, 9, 17, 10], 8, 1300, [5, 1]
15, 390, [7, 9, 17, 10, 15], 8, 1300, [5, 1]
15, 390, [7, 9, 17, 10, 15], 9, 1286, [5, 1]
0, 330, [7, 9, 17, 10, 15, 0], 9, 1286, [5, 1]
0, 330, [7, 9, 17, 10, 15, 0], 14, 1026, [5, 1, 14]
7, 330, [7, 9, 17, 10, 15, 0], 14, 1026, [5, 1, 14]
7, 330, [7, 9, 17, 10, 15, 0], 18, 1026, [5, 1, 14]
10, 330, [7, 9, 17, 10, 15, 0], 18, 1026, [5, 1, 14]
10, 330, [7, 9, 17, 10, 15, 0], 21, 1026, [5, 1, 14]
11, 110, [7, 9, 17, 10, 15, 0, 11], 21, 1026, [5, 1, 14]
11, 110, [7, 9, 17, 10, 15, 0, 11], 5, 1026, [5, 1, 14]
13, 110, [7, 9, 17, 10, 15, 0, 11], 5, 1026, [5, 1, 14]
13, 110, [7, 9, 17, 10, 15, 0, 11], 7, 1014, [5, 1, 14]
18, 110, [7, 9, 17, 10, 15, 0, 11], 7, 1014, [5, 1, 14]
18, 110, [7, 9, 17, 10, 15, 0, 11], 14, 1014, [5, 1, 14]
20, 110, [7, 9, 17, 10, 15, 0, 11], 14, 1014, [5, 1, 14]
20, 110, [7, 9, 17, 10, 15, 0, 11], 16, 734, [5, 1, 14, 16]
5, 100, [7, 9, 17, 10, 15, 0, 11], 16, 734, [5, 1, 14, 16]
5, 100, [7, 9, 17, 10, 15, 0, 11], 0, 732, [5, 1, 14, 16]
11, 100, [7, 9, 17, 10, 15, 0, 11], 0, 732, [5, 1, 14, 16]
11, 100, [7, 9, 17, 10, 15, 0, 11], 1, 732, [5, 1, 14, 16]
14, 78, [7, 9, 17, 10, 15, 0, 11], 1, 732, [5, 1, 14, 16]
14, 78, [7, 9, 17, 10, 15, 0, 11], 7, 720, [5, 1, 14, 16]
20, 78, [7, 9, 17, 10, 15, 0, 11], 7, 720, [5, 1, 14, 16]
20, 78, [7, 9, 17, 10, 15, 0, 11], 8, 720, [5, 1, 14, 16]
4, 78, [7, 9, 17, 10, 15, 0, 11], 8, 720, [5, 1, 14, 16]
4, 78, [7, 9, 17, 10, 15, 0, 11], 10, 704, [5, 1, 14, 16]
9, 78, [7, 9, 17, 10, 15, 0, 11], 10, 704, [5, 1, 14, 16]
9, 78, [7, 9, 17, 10, 15, 0, 11], 15, 682, [5, 1, 14, 16]
16, 54, [7, 9, 17, 10, 15, 0, 11], 15, 682, [5, 1, 14, 16]
16, 54, [7, 9, 17, 10, 15, 0, 11], 17, 656, [5, 1, 14, 16]
18, 54, [7, 9, 17, 10, 15, 0, 11], 17, 656, [5, 1, 14, 16]
18, 54, [7, 9, 17, 10, 15, 0, 11], 2, 656, [5, 1, 14, 16]
21, 54, [7, 9, 17, 10, 15, 0, 11], 2, 656, [5, 1, 14, 16]
21, 54, [7, 9, 17, 10, 15, 0, 11], 9, 642, [5, 1, 14, 16]
0, 54, [7, 9, 17, 10, 15, 0, 11], 9, 642, [5, 1, 14, 16]
0, 54, [7, 9, 17, 10, 15, 0, 11], 16, 642, [5, 1, 14, 16]
3, 54, [7, 9, 17, 10, 15, 0, 11], 16, 642, [5, 1, 14, 16]
3, 54, [7, 9, 17, 10, 15, 0, 11], 19, 642, [5, 1, 14, 16]
9, 54, [7, 9, 17, 10, 15, 0, 11], 19, 642, [5, 1, 14, 16]
9, 54, [7, 9, 17, 10, 15, 0, 11], 20, 292, [5, 1, 14, 16, 20]
12, 54, [7, 9, 17, 10, 15, 0, 11], 20, 292, [5, 1, 14, 16, 20]
12, 54, [7, 9, 17, 10, 15, 0, 11], 0, 290, [5, 1, 14, 16, 20]
15, 54, [7, 9, 17, 10, 15, 0, 11], 0, 290, [5, 1, 14, 16, 20]
15, 54, [7, 9, 17, 10, 15, 0, 11], 1, 290, [5, 1, 14, 16, 20]
19, 54, [7, 9, 17, 10, 15, 0, 11], 1, 290, [5, 1, 14, 16, 20]
19, 54, [7, 9, 17, 10, 15, 0, 11], 7, 278, [5, 1, 14, 16, 20]
2, 54, [7, 9, 17, 10, 15, 0, 11], 7, 278, [5, 1, 14, 16, 20]
2, 54, [7, 9, 17, 10, 15, 0, 11], 8, 98, [5, 1, 14, 16, 20, 8]
4, 54, [7, 9, 17, 10, 15, 0, 11], 8, 98, [5, 1, 14, 16, 20, 8]
4, 54, [7, 9, 17, 10, 15, 0, 11], 15, 76, [5, 1, 14, 16, 20, 8]
11, 54, [7, 9, 17, 10, 15, 0, 11], 15, 76, [5, 1, 14, 16, 20, 8]
11, 54, [7, 9, 17, 10, 15, 0, 11], 0, 74, [5, 1, 14, 16, 20, 8]
16, 30, [7, 9, 17, 10, 15, 0, 11], 0, 74, [5, 1, 14, 16, 20, 8]
16, 30, [7, 9, 17, 10, 15, 0, 11], 2, 74, [5, 1, 14, 16, 20, 8]
0, 30, [7, 9, 17, 10, 15, 0, 11], 2, 74, [5, 1, 14, 16, 20, 8]
0, 30, [7, 9, 17, 10, 15, 0, 11], 4, 74, [5, 1, 14, 16, 20, 8]
2, 30, [7, 9, 17, 10, 15, 0, 11], 4, 74, [5, 1, 14, 16, 20, 8]
2, 30, [7, 9, 17, 10, 15, 0, 11], 9, 60, [5, 1, 14, 16, 20, 8]
4, 30, [7, 9, 17, 10, 15, 0, 11], 9, 60, [5, 1, 14, 16, 20, 8]
4, 30, [7, 9, 17, 10, 15, 0, 11], 12, 60, [5, 1, 14, 16, 20, 8]
5, 20, [7, 9, 17, 10, 15, 0, 11], 12, 60, [5, 1, 14, 16, 20, 8]
5, 20, [7, 9, 17, 10, 15, 0, 11], 19, 60, [5, 1, 14, 16, 20, 8]
11, 20, [7, 9, 17, 10, 15, 0, 11], 19, 60, [5, 1, 14, 16, 20, 8]
11, 20, [7, 9, 17, 10, 15, 0, 11], 20, 60, [5, 1, 14, 16, 20, 8]
15, 20, [7, 9, 17, 10, 15, 0, 11], 20, 60, [5, 1, 14, 16, 20, 8]
15, 20, [7, 9, 17, 10, 15, 0, 11], 1, 60, [5, 1, 14, 16, 20, 8]
17, 20, [7, 9, 17, 10, 15, 0, 11], 1, 60, [5, 1, 14, 16, 20, 8]
17, 20, [7, 9, 17, 10, 15, 0, 11], 7, 48, [5, 1, 14, 16, 20, 8]
2, 20, [7, 9, 17, 10, 15, 0, 11], 7, 48, [5, 1, 14, 16, 20, 8]
2, 20, [7, 9, 17, 10, 15, 0, 11], 9, 34, [5, 1, 14, 16, 20, 8]
8, 6, [7, 9, 17, 10, 15, 0, 11], 9, 34, [5, 1, 14, 16, 20, 8]
8, 6, [7, 9, 17, 10, 15, 0, 11], 15, 12, [5, 1, 14, 16, 20, 8]
9, 6, [7, 9, 17, 10, 15, 0, 11], 15, 12, [5, 1, 14, 16, 20, 8]
9, 6, [7, 9, 17, 10, 15, 0, 11], 16, 12, [5, 1, 14, 16, 20, 8]
16, -18, [7, 9, 17, 10, 15, 0, 11], 16, 12, [5, 1, 14, 16, 20, 8]
================================================== Simulated Game #9 ==================================================
0, 1500, [], 0, 1500, []
1, 1440, [1], 0, 1500, []
1, 1440, [1], 1, 1496, []
3, 1440, [1], 1, 1496, []
3, 1440, [1], 5, 1496, []
7, 1280, [1, 7], 5, 1496, []
7, 1280, [1, 7], 7, 1484, []
9, 1100, [1, 7, 9], 7, 1484, []
9, 1100, [1, 7, 9], 10, 1484, []
12, 880, [1, 7, 9, 12], 10, 1484, []
12, 880, [1, 7, 9, 12], 16, 1484, []
14, 620, [1, 7, 9, 12, 14], 16, 1484, []
14, 620, [1, 7, 9, 12, 14], 17, 1184, [17]
20, 620, [1, 7, 9, 12, 14], 17, 1184, [17]
20, 620, [1, 7, 9, 12, 14], 21, 1184, [17]
2, 620, [1, 7, 9, 12, 14], 21, 1184, [17]
2, 620, [1, 7, 9, 12, 14], 3, 1184, [17]
8, 440, [1, 7, 9, 12, 14, 8], 3, 1184, [17]
8, 440, [1, 7, 9, 12, 14, 8], 10, 984, [17, 10]
13, 200, [1, 7, 9, 12, 14, 8, 13], 10, 984, [17, 10]
13, 200, [1, 7, 9, 12, 14, 8, 13], 17, 984, [17, 10]
15, 200, [1, 7, 9, 12, 14, 8, 13], 17, 984, [17, 10]
15, 200, [1, 7, 9, 12, 14, 8, 13], 19, 664, [17, 10, 19]
21, 200, [1, 7, 9, 12, 14, 8, 13], 19, 664, [17, 10, 19]
21, 200, [1, 7, 9, 12, 14, 8, 13], 20, 314, [17, 10, 19, 20]
1, 200, [1, 7, 9, 12, 14, 8, 13], 20, 314, [17, 10, 19, 20]
1, 200, [1, 7, 9, 12, 14, 8, 13], 3, 314, [17, 10, 19, 20]
5, 200, [1, 7, 9, 12, 14, 8, 13], 3, 314, [17, 10, 19, 20]
5, 200, [1, 7, 9, 12, 14, 8, 13], 5, 314, [17, 10, 19, 20]
7, 200, [1, 7, 9, 12, 14, 8, 13], 5, 314, [17, 10, 19, 20]
7, 200, [1, 7, 9, 12, 14, 8, 13], 11, 314, [17, 10, 19, 20]
8, 200, [1, 7, 9, 12, 14, 8, 13], 11, 314, [17, 10, 19, 20]
8, 200, [1, 7, 9, 12, 14, 8, 13], 18, 14, [17, 10, 19, 20, 18]
15, 200, [1, 7, 9, 12, 14, 8, 13], 18, 14, [17, 10, 19, 20, 18]
15, 200, [1, 7, 9, 12, 14, 8, 13], 21, 14, [17, 10, 19, 20, 18]
16, 200, [1, 7, 9, 12, 14, 8, 13], 21, 14, [17, 10, 19, 20, 18]
16, 200, [1, 7, 9, 12, 14, 8, 13], 4, 14, [17, 10, 19, 20, 18]
0, 140, [1, 7, 9, 12, 14, 8, 13, 0], 4, 14, [17, 10, 19, 20, 18]
0, 140, [1, 7, 9, 12, 14, 8, 13, 0], 11, 14, [17, 10, 19, 20, 18]
3, 140, [1, 7, 9, 12, 14, 8, 13, 0], 11, 14, [17, 10, 19, 20, 18]
3, 140, [1, 7, 9, 12, 14, 8, 13, 0], 17, 14, [17, 10, 19, 20, 18]
9, 140, [1, 7, 9, 12, 14, 8, 13, 0], 17, 14, [17, 10, 19, 20, 18]
9, 140, [1, 7, 9, 12, 14, 8, 13, 0], 21, 14, [17, 10, 19, 20, 18]
14, 140, [1, 7, 9, 12, 14, 8, 13, 0], 21, 14, [17, 10, 19, 20, 18]
14, 140, [1, 7, 9, 12, 14, 8, 13, 0], 4, 14, [17, 10, 19, 20, 18]
15, 140, [1, 7, 9, 12, 14, 8, 13, 0], 4, 14, [17, 10, 19, 20, 18]
15, 140, [1, 7, 9, 12, 14, 8, 13, 0], 6, 14, [17, 10, 19, 20, 18]
19, 84, [1, 7, 9, 12, 14, 8, 13, 0], 6, 14, [17, 10, 19, 20, 18]
19, 84, [1, 7, 9, 12, 14, 8, 13, 0], 13, -6, [17, 10, 19, 20, 18]
================================================== Simulated Game #10 ==================================================
0, 1500, [], 0, 1500, []
5, 1360, [5], 0, 1500, []
5, 1360, [5], 5, 1490, []
6, 1360, [5], 5, 1490, []
6, 1360, [5], 6, 1350, [6]
10, 1160, [5, 10], 6, 1350, [6]
10, 1160, [5, 10], 13, 1350, [6]
14, 900, [5, 10, 14], 13, 1350, [6]
14, 900, [5, 10, 14], 15, 1090, [6, 15]
16, 900, [5, 10, 14], 15, 1090, [6, 15]
16, 900, [5, 10, 14], 0, 1030, [6, 15, 0]
18, 900, [5, 10, 14], 0, 1030, [6, 15, 0]
18, 900, [5, 10, 14], 5, 1020, [6, 15, 0]
0, 898, [5, 10, 14], 5, 1020, [6, 15, 0]
0, 898, [5, 10, 14], 6, 1020, [6, 15, 0]
2, 798, [5, 10, 14, 2], 6, 1020, [6, 15, 0]
2, 798, [5, 10, 14, 2], 11, 800, [6, 15, 0, 11]
9, 618, [5, 10, 14, 2, 9], 11, 800, [6, 15, 0, 11]
9, 618, [5, 10, 14, 2, 9], 17, 800, [6, 15, 0, 11]
10, 618, [5, 10, 14, 2, 9], 17, 800, [6, 15, 0, 11]
10, 618, [5, 10, 14, 2, 9], 2, 794, [6, 15, 0, 11]
17, 318, [5, 10, 14, 2, 9, 17], 2, 794, [6, 15, 0, 11]
17, 318, [5, 10, 14, 2, 9, 17], 7, 794, [6, 15, 0, 11]
19, 318, [5, 10, 14, 2, 9, 17], 7, 794, [6, 15, 0, 11]
19, 318, [5, 10, 14, 2, 9, 17], 13, 794, [6, 15, 0, 11]
0, 316, [5, 10, 14, 2, 9, 17], 13, 794, [6, 15, 0, 11]
0, 316, [5, 10, 14, 2, 9, 17], 18, 494, [6, 15, 0, 11, 18]
7, 156, [5, 10, 14, 2, 9, 17, 7], 18, 494, [6, 15, 0, 11, 18]
7, 156, [5, 10, 14, 2, 9, 17, 7], 20, 144, [6, 15, 0, 11, 18, 20]
